"muni_code","muni_name","total","h_u25","h_25_40","h_a40","m_u25","m_25_40","m_a40","agricultura","industria","construccion","servicios","sin_empleo_anterior","prov"
4009,"alcudia de monteagud",3,1,1,0,NA,0,1,0,NA,NA,3,NA,"almeria"
4010,"alhabia",88,5,18,31,1,19,14,2,17,29,31,9,"almeria"
4011,"alhama de almeria",359,21,64,73,22,96,83,23,20,34,243,39,"almeria"
4012,"alicun",24,0,2,9,0,3,10,0,2,2,19,1,"almeria"
4013,"almeria",18564,651,3427,4084,654,4907,4841,1175,635,1969,12722,2063,"almeria"
4014,"almocita",14,0,1,3,NA,5,5,1,1,NA,11,1,"almeria"
4015,"alsodux",6,1,2,1,NA,1,1,0,NA,0,6,NA,"almeria"
4016,"antas",147,5,26,20,4,46,46,15,5,7,112,8,"almeria"
4017,"arboleas",123,6,18,25,6,37,31,5,6,17,88,7,"almeria"
4018,"armuna de almanzora",19,1,6,4,1,3,4,1,0,6,11,1,"almeria"
4019,"bacares",10,1,2,1,1,0,5,1,NA,0,9,NA,"almeria"
4904,"balanegra",158,5,32,41,5,42,33,29,4,18,92,15,"almeria"
4020,"bayarcal",21,3,5,7,1,3,2,1,1,8,11,NA,"almeria"
4021,"bayarque",13,1,2,2,0,6,2,1,NA,4,8,0,"almeria"
4022,"bedar",37,2,3,15,2,8,7,0,2,3,29,3,"almeria"
4023,"beires",3,NA,1,1,NA,0,1,1,NA,0,2,NA,"almeria"
4024,"benahadux",356,11,56,62,11,111,105,15,16,25,270,30,"almeria"
4026,"benitagla",1,NA,1,0,NA,0,0,0,0,NA,1,NA,"almeria"
4027,"benizalon",14,1,3,4,1,2,3,2,1,3,8,NA,"almeria"
4028,"bentarique",11,1,2,4,NA,3,1,0,1,2,8,NA,"almeria"
4029,"berja",1251,56,236,327,59,307,266,288,32,200,647,84,"almeria"
4030,"canjayar",95,4,16,30,5,24,16,6,5,17,57,10,"almeria"
4031,"cantoria",228,8,38,60,2,56,64,15,21,29,142,21,"almeria"
4032,"carboneras",686,38,111,136,20,215,166,90,34,51,452,59,"almeria"
4033,"castro de filabres",7,1,3,0,NA,1,2,2,NA,NA,5,NA,"almeria"
4036,"chercos",19,3,5,3,2,3,3,0,4,4,11,NA,"almeria"
4037,"chirivel",50,3,4,14,1,21,7,2,2,4,38,4,"almeria"
4034,"cobdar",12,NA,4,2,NA,4,2,1,NA,NA,11,NA,"almeria"
4035,"cuevas del almanzora",1062,62,203,180,58,307,252,157,34,105,672,94,"almeria"
4038,"dalias",259,4,48,71,16,68,52,49,10,35,148,17,"almeria"
4902,"ejido, el",5356,205,995,1096,233,1594,1233,1256,168,409,2987,536,"almeria"
4041,"enix",21,NA,7,3,NA,5,6,2,1,0,16,2,"almeria"
4043,"felix",33,3,2,11,3,6,8,4,0,4,22,3,"almeria"
4044,"fines",220,12,38,54,5,51,60,19,40,21,124,16,"almeria"
4045,"finana",168,5,31,45,11,49,27,25,14,21,96,12,"almeria"
4046,"fondon",85,3,12,22,1,15,32,9,18,7,49,2,"almeria"
4047,"gador",346,19,63,80,19,88,77,48,22,36,203,37,"almeria"
4048,"gallardos, los",159,12,14,37,5,43,48,7,5,15,119,13,"almeria"
4049,"garrucha",1038,46,188,188,47,284,285,30,13,60,878,57,"almeria"
4050,"gergal",83,4,15,24,4,21,15,18,2,7,52,4,"almeria"
4051,"huecija",27,NA,2,10,2,9,4,1,2,3,19,2,"almeria"
4052,"huercal de almeria",1480,58,257,279,50,445,391,67,58,152,1095,108,"almeria"
4053,"huercal-overa",1154,41,163,213,69,398,270,154,63,72,751,114,"almeria"
4054,"illar",24,2,7,7,1,2,5,1,2,1,17,3,"almeria"
4055,"instincion",28,0,4,8,1,9,6,1,3,1,20,3,"almeria"
4056,"laroya",13,1,2,7,NA,1,2,1,NA,2,10,NA,"almeria"
4057,"laujar de andarax",144,5,23,37,8,27,44,15,16,16,92,5,"almeria"
4058,"lijar",27,1,3,8,1,8,6,0,2,4,19,2,"almeria"
4059,"lubrin",66,3,14,19,2,17,11,7,2,15,36,6,"almeria"
4060,"lucainena de las torres",33,0,5,12,0,10,6,4,1,1,26,1,"almeria"
4061,"lucar",68,1,9,15,2,24,17,9,8,8,41,2,"almeria"
4062,"macael",524,13,84,105,15,132,175,29,116,25,302,52,"almeria"
4063,"maria",55,1,9,14,3,14,14,6,7,3,36,3,"almeria"
4064,"mojacar",472,14,70,102,13,107,166,7,8,14,417,26,"almeria"
4903,"mojonera, la",510,17,104,116,17,136,120,154,18,48,244,46,"almeria"
4065,"nacimiento",28,0,6,7,1,3,11,8,10,NA,10,NA,"almeria"
4066,"nijar",1972,80,441,437,71,512,431,552,51,150,1076,143,"almeria"
4067,"ohanes",49,4,7,19,5,7,7,3,0,5,40,1,"almeria"
4068,"olula de castro",10,NA,2,5,NA,1,2,2,NA,1,6,1,"almeria"
4069,"olula del rio",634,16,75,162,13,187,181,41,122,50,366,55,"almeria"
4070,"oria",79,4,19,19,3,17,17,13,7,6,48,5,"almeria"
4071,"padules",29,1,5,10,2,7,4,2,NA,2,25,NA,"almeria"
4072,"partaloa",17,0,2,4,2,5,4,0,2,0,11,4,"almeria"
4073,"paterna del rio",23,1,7,6,1,5,3,4,1,4,14,0,"almeria"
4074,"pechina",469,27,83,100,34,109,116,55,22,44,294,54,"almeria"
4075,"pulpi",345,20,48,63,11,115,88,86,15,32,181,31,"almeria"
4076,"purchena",123,5,16,26,2,42,32,7,32,14,61,9,"almeria"
4077,"ragol",11,0,1,3,1,3,3,1,NA,0,10,0,"almeria"
4078,"rioja",173,8,25,47,7,34,52,19,7,19,117,11,"almeria"
4079,"roquetas de mar",8565,286,1701,1705,271,2468,2134,1046,284,966,5683,586,"almeria"
4080,"santa cruz de marchena",11,0,4,6,NA,0,1,NA,2,3,6,NA,"almeria"
4081,"santa fe de mondujar",42,0,13,10,2,9,8,6,2,2,32,0,"almeria"
4082,"senes",18,0,4,6,2,2,4,1,NA,3,14,NA,"almeria"
4083,"seron",112,3,10,36,3,26,34,6,12,8,79,7,"almeria"
4084,"sierro",30,1,8,10,3,4,4,2,5,4,17,2,"almeria"
4085,"somontin",29,NA,7,9,2,4,7,3,3,3,20,0,"almeria"
4086,"sorbas",176,13,34,46,8,40,35,25,12,22,103,14,"almeria"
4087,"sufli",23,3,3,8,NA,4,5,NA,2,7,12,2,"almeria"
4088,"tabernas",372,23,73,106,14,90,66,64,21,34,238,15,"almeria"
4089,"taberno",38,5,5,9,NA,11,8,1,1,7,25,4,"almeria"
4090,"tahal",18,0,5,6,NA,1,6,1,NA,3,14,NA,"almeria"
4091,"terque",35,2,5,10,NA,9,9,0,NA,2,30,3,"almeria"
4092,"tijola",247,4,34,57,10,75,67,23,27,24,157,16,"almeria"
4901,"tres villas, las",35,3,5,16,1,8,2,3,2,2,26,2,"almeria"
4093,"turre",367,11,68,78,12,113,85,5,10,42,284,26,"almeria"
4094,"turrillas",9,NA,2,4,NA,3,0,2,NA,1,6,NA,"almeria"
4095,"uleila del campo",54,1,5,19,1,11,17,3,2,5,40,4,"almeria"
4096,"urracal",18,NA,3,2,1,8,4,1,2,2,11,2,"almeria"
4097,"velefique",14,NA,2,8,NA,3,1,1,NA,6,7,0,"almeria"
4098,"velez-blanco",89,5,20,20,3,18,23,9,5,8,62,5,"almeria"
4099,"velez-rubio",422,15,76,106,16,110,99,34,39,47,274,28,"almeria"
4100,"vera",1424,59,268,269,68,415,345,114,43,114,1069,84,"almeria"
4101,"viator",509,22,103,90,23,157,114,27,17,47,373,45,"almeria"
4102,"vicar",1862,87,364,415,88,546,362,374,53,204,1083,148,"almeria"
4103,"zurgena",151,13,29,35,6,40,28,18,1,21,102,9,"almeria"
1001,"alegria-dulantzi",164,3,35,33,8,49,36,1,26,12,98,27,"alava"
1002,"amurrio",745,25,139,149,22,204,206,23,112,47,459,104,"alava"
1049,"anana",4,NA,0,3,NA,0,1,NA,1,NA,3,NA,"alava"
1003,"aramaio",14,NA,1,9,0,2,2,0,6,2,6,0,"alava"
1006,"arminon",8,1,1,2,NA,3,1,NA,0,0,8,NA,"alava"
1037,"arraia-maeztu",23,0,4,4,0,8,7,1,7,1,11,3,"alava"
1008,"arrazua-ubarrundia",34,4,2,9,1,7,11,1,7,0,23,3,"alava"
1004,"artziniega",94,3,16,16,2,25,32,2,13,6,56,17,"alava"
1009,"asparrena",78,0,14,21,1,16,26,4,22,4,41,7,"alava"
1010,"ayala/aiara",117,2,16,17,2,33,47,3,16,3,85,10,"alava"
1011,"banos de ebro/manueta",8,1,1,0,2,1,3,4,0,0,3,1,"alava"
1013,"barrundia",18,NA,3,6,1,3,5,0,3,2,13,0,"alava"
1014,"berantevilla",16,0,2,4,0,7,3,0,6,NA,8,2,"alava"
1016,"bernedo",13,0,2,4,NA,7,0,2,2,0,7,2,"alava"
1017,"campezo/kanpezu",40,0,12,7,0,11,10,1,10,1,24,4,"alava"
1021,"elburgo/burgelu",13,0,3,3,0,4,3,0,3,0,10,NA,"alava"
1022,"elciego",53,2,12,8,4,16,11,25,3,2,20,3,"alava"
1023,"elvillar/bilar",11,NA,2,2,0,4,3,4,3,1,2,1,"alava"
1046,"erriberagoitia/ribera alta",29,1,2,6,0,11,9,0,2,1,25,1,"alava"
1056,"harana/valle de arana",5,NA,2,2,NA,1,0,1,0,1,3,NA,"alava"
1901,"iruna oka/iruna de oca",175,2,42,30,6,52,43,5,19,10,118,23,"alava"
1027,"iruraiz-gauna",12,0,2,5,0,3,2,NA,1,4,6,1,"alava"
1019,"kripan",4,NA,1,1,NA,1,1,1,1,NA,2,NA,"alava"
1020,"kuartango",13,NA,3,2,NA,3,5,1,2,1,6,3,"alava"
1028,"labastida/bastida",109,7,21,27,5,32,17,38,11,5,44,11,"alava"
1030,"lagran",4,NA,1,2,1,NA,0,NA,0,2,2,NA,"alava"
1031,"laguardia",65,0,10,19,1,21,14,5,6,1,46,7,"alava"
1032,"lanciego/lantziego",44,1,5,7,0,22,9,9,6,4,15,10,"alava"
1902,"lantaron",33,1,2,17,0,4,9,3,3,2,23,2,"alava"
1033,"lapuebla de labarca",55,2,9,10,4,19,11,19,5,1,17,13,"alava"
1036,"laudio/llodio",1184,37,213,225,39,325,345,35,164,65,751,169,"alava"
1058,"legutio",110,1,21,25,2,31,30,1,17,5,70,17,"alava"
1034,"leza",7,0,1,4,0,1,1,3,2,NA,2,0,"alava"
1039,"moreda de alava",14,0,1,4,1,1,7,1,1,1,10,1,"alava"
1041,"navaridas",4,0,0,0,1,2,1,2,NA,NA,1,1,"alava"
1042,"okondo",61,3,9,14,1,19,15,6,8,5,35,7,"alava"
1043,"oyon/oion",339,18,75,60,25,98,63,73,38,13,148,67,"alava"
1044,"penacerrada-urizaharra",6,1,1,2,0,1,1,NA,NA,1,5,NA,"alava"
1047,"ribera baja/erribera beitia",58,3,6,6,4,25,14,2,6,1,32,17,"alava"
1051,"salvatierra/agurain",340,11,52,57,16,104,100,12,52,17,202,57,"alava"
1052,"samaniego",5,1,1,2,0,1,0,0,0,1,3,1,"alava"
1053,"san millan/donemiliaga",26,NA,4,10,0,3,9,0,8,3,14,1,"alava"
1054,"urkabustaiz",62,3,13,13,1,21,11,4,5,4,38,11,"alava"
1055,"valdegovia/gaubea",45,1,9,10,0,11,14,2,7,1,35,0,"alava"
1057,"villabuena de alava/eskuernaga",12,1,2,2,0,5,2,4,3,0,4,1,"alava"
1059,"vitoria-gasteiz",15626,515,2810,3081,547,4424,4249,451,1852,988,10308,2027,"alava"
1060,"yecora/iekora",8,1,2,1,1,2,1,2,1,NA,3,2,"alava"
1061,"zalduondo",5,0,1,3,NA,0,1,NA,1,0,3,1,"alava"
1062,"zambrana",26,1,4,4,1,10,6,3,5,1,15,2,"alava"
1018,"zigoitia",48,0,9,9,0,14,16,0,14,3,27,4,"alava"
1063,"zuia",65,4,6,22,2,14,17,1,7,1,51,5,"alava"
33001,"allande",72,4,10,28,1,13,16,7,5,8,45,7,"asturias"
33002,"aller",690,27,135,177,20,148,183,6,92,80,457,55,"asturias"
33003,"amieva",40,NA,3,18,1,6,12,NA,1,5,30,4,"asturias"
33004,"aviles",6146,249,1119,1276,221,1524,1757,152,526,537,4274,657,"asturias"
33005,"belmonte de miranda",60,2,10,24,0,12,12,3,4,8,40,5,"asturias"
33006,"bimenes",108,5,23,22,2,28,28,4,9,10,76,9,"asturias"
33007,"boal",69,4,14,19,1,16,15,0,9,6,49,5,"asturias"
33008,"cabrales",143,1,28,37,5,31,41,5,8,18,111,1,"asturias"
33009,"cabranes",84,2,9,28,1,20,24,5,5,6,66,2,"asturias"
33010,"candamo",111,5,18,38,2,26,22,9,7,14,64,17,"asturias"
33011,"cangas del narcea",684,33,142,148,28,169,164,55,89,61,428,51,"asturias"
33012,"cangas de onis",617,20,123,147,27,150,150,16,25,41,513,22,"asturias"
33013,"caravia",32,1,4,12,2,6,7,0,1,4,27,NA,"asturias"
33014,"carreno",713,29,119,146,18,190,211,11,65,52,525,60,"asturias"
33015,"caso",56,2,15,19,NA,10,10,7,7,10,29,3,"asturias"
33016,"castrillon",1368,37,276,240,41,371,403,21,141,94,1021,91,"asturias"
33017,"castropol",155,5,24,31,3,52,40,7,6,9,128,5,"asturias"
33018,"coana",144,5,31,28,4,50,26,5,22,11,97,9,"asturias"
33019,"colunga",184,8,40,48,2,39,47,6,22,19,128,9,"asturias"
33020,"corvera de asturias",1294,56,226,257,41,352,362,17,118,108,921,130,"asturias"
33021,"cudillero",331,10,57,78,10,70,106,9,21,21,268,12,"asturias"
33022,"degana",80,2,31,4,2,21,20,2,27,6,41,4,"asturias"
33023,"franco, el",172,4,26,32,7,57,46,9,16,12,126,9,"asturias"
33024,"gijon",22254,755,3853,4817,664,5405,6760,296,1710,1728,16574,1946,"asturias"
33025,"gozon",595,25,98,140,12,140,180,16,61,55,433,30,"asturias"
33026,"grado",669,28,135,139,25,171,171,28,68,63,439,71,"asturias"
33027,"grandas de salime",29,1,2,14,0,4,8,1,2,7,18,1,"asturias"
33028,"ibias",41,2,17,13,0,2,7,2,13,5,20,1,"asturias"
33029,"illano",5,NA,3,2,NA,NA,NA,0,1,1,3,NA,"asturias"
33030,"illas",47,0,7,14,5,11,10,NA,3,5,37,2,"asturias"
33031,"langreo",3791,150,749,783,151,932,1026,49,321,394,2508,519,"asturias"
33032,"laviana",900,47,166,169,32,274,212,19,91,73,617,100,"asturias"
33033,"lena",762,28,165,129,29,198,213,9,76,89,509,79,"asturias"
33035,"llanera",889,43,157,191,26,230,242,28,87,74,612,88,"asturias"
33036,"llanes",1091,32,194,286,42,265,272,23,58,89,884,37,"asturias"
33037,"mieres",3534,146,718,728,126,894,922,71,306,350,2364,443,"asturias"
33038,"morcin",128,3,26,28,3,28,40,4,7,11,99,7,"asturias"
33039,"muros de nalon",155,9,23,31,7,39,46,2,11,8,122,12,"asturias"
33040,"nava",317,13,56,70,9,97,72,6,28,28,230,25,"asturias"
33041,"navia",404,14,68,70,18,137,97,15,47,22,295,25,"asturias"
33042,"norena",321,16,61,59,15,73,97,3,45,14,221,38,"asturias"
33043,"onis",42,NA,9,14,1,8,10,0,3,2,34,3,"asturias"
33044,"oviedo",15408,529,2844,3308,505,3931,4291,231,979,1152,11482,1564,"asturias"
33045,"parres",383,6,67,84,11,102,113,8,13,24,318,20,"asturias"
33046,"penamellera alta",37,1,5,16,NA,7,8,NA,1,9,27,NA,"asturias"
33047,"penamellera baja",95,2,8,28,2,20,35,1,2,6,86,NA,"asturias"
33048,"pesoz",11,NA,1,6,0,0,4,3,1,NA,6,1,"asturias"
33049,"pilona",527,15,77,171,13,123,128,21,53,51,366,36,"asturias"
33050,"ponga",32,NA,4,16,NA,5,7,1,2,4,25,NA,"asturias"
33051,"pravia",651,20,108,160,27,156,180,58,53,55,420,65,"asturias"
33052,"proaza",36,4,3,11,1,7,10,0,4,5,24,3,"asturias"
33053,"quiros",62,1,12,18,4,15,12,3,7,3,48,1,"asturias"
33054,"regueras, las",68,2,13,17,NA,25,11,2,4,2,54,6,"asturias"
33055,"ribadedeva",104,7,18,19,5,28,27,2,4,12,84,2,"asturias"
33056,"ribadesella",439,13,53,114,13,117,129,9,18,35,362,15,"asturias"
33057,"ribera de arriba",198,12,49,40,7,50,40,29,13,13,114,29,"asturias"
33058,"riosa",114,4,28,18,2,32,30,6,4,11,86,7,"asturias"
33059,"salas",218,7,43,60,10,54,44,17,32,16,133,20,"asturias"
33060,"san martin del rey aurelio",1550,50,343,347,44,380,386,29,123,191,1024,183,"asturias"
33061,"san martin de oscos",11,1,3,3,NA,3,1,0,NA,1,9,1,"asturias"
33062,"santa eulalia de oscos",17,1,3,5,1,3,4,NA,5,NA,11,1,"asturias"
33063,"san tirso de abres",17,1,2,7,NA,3,4,1,3,2,10,1,"asturias"
33064,"santo adriano",15,0,5,3,NA,6,1,NA,0,2,12,1,"asturias"
33065,"sariego",71,3,14,15,1,23,15,3,7,2,54,5,"asturias"
33066,"siero",3518,141,597,706,126,903,1045,38,306,311,2523,340,"asturias"
33067,"sobrescobio",43,4,6,13,NA,9,11,1,8,7,24,3,"asturias"
33068,"somiedo",35,2,7,12,2,6,6,0,4,1,27,3,"asturias"
33069,"soto del barco",274,5,41,68,12,61,87,2,32,23,205,12,"asturias"
33070,"tapia de casariego",215,3,38,55,10,66,43,13,18,13,161,10,"asturias"
33071,"taramundi",22,0,1,9,1,8,3,2,2,1,17,NA,"asturias"
33072,"teverga",57,0,11,14,NA,12,20,3,5,6,42,1,"asturias"
33073,"tineo",451,26,74,109,17,135,90,46,55,40,267,43,"asturias"
33034,"valdes",623,26,96,168,13,167,153,24,50,62,446,41,"asturias"
33074,"vegadeo",238,7,45,49,10,70,57,12,22,19,169,16,"asturias"
33075,"villanueva de oscos",17,2,5,5,NA,2,3,3,2,1,11,NA,"asturias"
33076,"villaviciosa",856,27,150,227,21,197,234,28,70,76,632,50,"asturias"
33077,"villayon",35,1,6,13,1,9,5,0,2,5,26,2,"asturias"
33078,"yernes y tameza",6,NA,1,4,NA,NA,1,NA,1,NA,5,NA,"asturias"
5001,"adanero",19,NA,0,6,1,5,7,0,1,7,9,2,"avila"
5002,"adrada, la",312,16,54,72,8,65,97,4,10,46,209,43,"avila"
5005,"albornos",12,NA,2,1,NA,3,6,2,2,NA,7,1,"avila"
5007,"aldeanueva de santa cruz",3,NA,1,1,NA,1,NA,NA,NA,NA,2,1,"avila"
5008,"aldeaseca",16,0,2,4,1,4,5,5,NA,1,9,1,"avila"
5010,"aldehuela, la",9,2,1,4,NA,1,1,2,NA,NA,6,1,"avila"
5012,"amavida",8,1,NA,1,1,4,1,2,0,NA,3,3,"avila"
5013,"arenal, el",71,3,15,20,NA,10,23,19,2,1,49,0,"avila"
5014,"arenas de san pedro",630,15,84,188,13,129,201,34,44,50,454,48,"avila"
5015,"arevalillo",2,NA,1,1,NA,NA,0,NA,NA,0,2,NA,"avila"
5016,"arevalo",629,33,102,117,27,165,185,144,42,23,374,46,"avila"
5017,"aveinte",4,1,NA,1,NA,1,1,NA,1,NA,3,NA,"avila"
5018,"avellaneda",0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,"avila"
5019,"avila",3980,192,660,722,217,1067,1122,204,275,281,2775,445,"avila"
5021,"barco de avila, el",127,5,18,28,2,22,52,3,8,10,102,4,"avila"
5022,"barraco, el",99,8,10,25,1,22,33,3,2,7,76,11,"avila"
5023,"barroman",12,1,1,3,0,NA,7,2,1,2,7,NA,"avila"
5024,"becedas",10,NA,NA,5,NA,2,3,NA,0,NA,10,NA,"avila"
5025,"becedillas",3,NA,NA,1,NA,NA,2,NA,NA,1,2,NA,"avila"
5026,"bercial de zapardiel",8,NA,1,3,NA,3,1,0,1,3,4,NA,"avila"
5027,"berlanas, las",19,0,3,6,2,2,6,3,NA,3,13,NA,"avila"
5029,"bernuy-zapardiel",8,NA,1,1,1,NA,5,NA,NA,4,4,NA,"avila"
5030,"berrocalejo de aragona",1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,"avila"
5033,"blascomillan",3,1,0,2,NA,0,NA,2,1,NA,0,NA,"avila"
5034,"blasconuno de matacabras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"avila"
5035,"blascosancho",6,2,NA,2,NA,NA,2,NA,NA,2,4,NA,"avila"
5036,"bohodon, el",4,NA,0,NA,NA,1,3,NA,NA,2,2,NA,"avila"
5037,"bohoyo",15,NA,1,7,1,1,5,NA,NA,7,8,NA,"avila"
5038,"bonilla de la sierra",0,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,"avila"
5039,"brabos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"avila"
5040,"bularros",2,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,"avila"
5041,"burgohondo",94,3,16,27,6,23,19,NA,3,13,71,7,"avila"
5042,"cabezas de alambre",6,0,0,0,1,1,4,1,NA,1,4,NA,"avila"
5043,"cabezas del pozo",2,NA,NA,2,NA,NA,NA,1,NA,1,NA,NA,"avila"
5044,"cabezas del villar",12,0,NA,5,NA,4,3,1,1,3,6,1,"avila"
5045,"cabizuela",2,NA,1,1,NA,NA,NA,NA,1,1,NA,NA,"avila"
5046,"canales",6,NA,NA,1,NA,3,2,NA,NA,5,1,NA,"avila"
5047,"candeleda",442,8,67,124,18,122,103,33,19,44,319,27,"avila"
5048,"cantiveros",9,NA,3,3,NA,NA,3,3,NA,3,3,NA,"avila"
5049,"cardenosa",21,2,4,3,1,5,6,NA,0,2,17,2,"avila"
5051,"carrera, la",11,NA,1,3,NA,4,3,1,NA,2,6,2,"avila"
5052,"casas del puerto",0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,"avila"
5053,"casasola",3,NA,NA,NA,NA,1,2,NA,NA,NA,3,NA,"avila"
5054,"casavieja",140,3,12,58,2,22,43,3,6,33,90,8,"avila"
5055,"casillas",71,1,5,16,3,15,31,0,2,4,60,5,"avila"
5056,"castellanos de zapardiel",5,NA,NA,2,NA,1,2,1,NA,3,1,NA,"avila"
5057,"cebreros",292,14,39,65,10,78,86,25,24,40,159,44,"avila"
5058,"cepeda la mora",3,NA,NA,3,NA,NA,NA,1,NA,NA,2,NA,"avila"
5067,"chamartin",4,1,0,2,NA,NA,1,NA,NA,1,3,NA,"avila"
5059,"cillan",3,NA,1,1,1,NA,NA,0,1,1,1,NA,"avila"
5060,"cisla",7,NA,NA,2,NA,NA,5,NA,NA,7,NA,NA,"avila"
5061,"colilla, la",23,NA,2,5,2,9,5,1,0,3,15,4,"avila"
5062,"collado de contreras",5,1,1,1,1,1,NA,1,1,NA,3,NA,"avila"
5063,"collado del miron",0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,"avila"
5064,"constanzana",6,NA,NA,1,NA,2,3,3,NA,1,2,NA,"avila"
5065,"crespos",25,1,3,3,1,6,11,1,2,3,17,2,"avila"
5066,"cuevas del valle",51,2,9,16,2,8,14,4,4,4,37,2,"avila"
5903,"diego del carpio",10,NA,2,4,NA,NA,4,1,1,1,7,NA,"avila"
5069,"donjimeno",0,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,"avila"
5070,"donvidas",2,NA,NA,1,0,NA,1,1,NA,1,NA,NA,"avila"
5072,"espinosa de los caballeros",4,NA,NA,2,NA,1,1,NA,NA,2,2,NA,"avila"
5073,"flores de avila",18,1,4,6,1,4,2,5,2,2,9,NA,"avila"
5074,"fontiveros",26,4,4,7,NA,6,5,7,0,NA,16,3,"avila"
5075,"fresnedilla",10,1,NA,6,NA,NA,3,NA,2,NA,8,NA,"avila"
5076,"fresno, el",40,0,4,8,3,10,15,3,3,2,29,3,"avila"
5077,"fuente el sauz",12,0,NA,3,NA,3,6,2,NA,8,2,0,"avila"
5078,"fuentes de ano",5,NA,2,0,NA,1,2,2,0,2,1,NA,"avila"
5079,"gallegos de altamiros",3,NA,1,2,NA,NA,NA,NA,NA,2,1,NA,"avila"
5080,"gallegos de sobrinos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"avila"
5081,"garganta del villar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"avila"
5082,"gavilanes",48,0,4,23,0,7,14,1,1,11,32,3,"avila"
5083,"gemuno",8,NA,1,2,NA,3,2,1,NA,1,5,1,"avila"
5084,"gilbuena",3,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,"avila"
5085,"gil garcia",1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,"avila"
5086,"gimialcon",1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,"avila"
5087,"gotarrendura",7,NA,2,2,NA,1,2,0,NA,3,4,NA,"avila"
5088,"grandes y san martin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"avila"
5089,"guisando",48,1,5,22,NA,3,17,2,1,1,43,1,"avila"
5090,"gutierre-munoz",3,NA,1,NA,0,1,1,NA,NA,NA,3,0,"avila"
5092,"hernansancho",9,NA,1,3,NA,2,3,1,1,2,5,NA,"avila"
5093,"herradon de pinares",46,1,6,16,2,10,11,2,7,17,12,8,"avila"
5094,"herreros de suso",6,1,1,1,1,NA,2,1,NA,1,3,1,"avila"
5095,"higuera de las duenas",34,2,4,15,1,6,6,1,1,10,17,5,"avila"
5096,"hija de dios, la",9,NA,3,1,1,2,2,NA,NA,1,7,1,"avila"
5097,"horcajada, la",49,4,12,14,1,7,11,3,3,15,25,3,"avila"
5099,"horcajo de las torres",32,3,4,7,0,7,11,9,2,5,14,2,"avila"
5100,"hornillo, el",18,0,1,5,1,3,8,0,2,1,15,NA,"avila"
5101,"hoyocasero",12,1,3,5,NA,NA,3,2,1,NA,9,NA,"avila"
5102,"hoyo de pinares, el",240,6,20,55,4,48,107,11,18,45,131,35,"avila"
5103,"hoyorredondo",6,NA,1,1,1,3,NA,NA,1,NA,4,1,"avila"
5104,"hoyos del collado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"avila"
5105,"hoyos del espino",24,1,3,9,1,3,7,2,2,5,15,NA,"avila"
5106,"hoyos de miguel munoz",1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,"avila"
5107,"hurtumpascual",3,1,NA,NA,NA,0,2,NA,NA,NA,2,1,"avila"
5108,"junciana",2,NA,1,0,NA,1,NA,NA,NA,NA,2,NA,"avila"
5109,"langa",37,3,4,4,1,10,15,7,1,10,18,1,"avila"
5110,"lanzahita",105,4,10,31,4,20,36,12,3,23,62,5,"avila"
5113,"llanos de tormes, los",1,NA,NA,0,NA,NA,1,NA,NA,0,1,NA,"avila"
5112,"losar del barco, el",3,NA,NA,1,NA,0,2,NA,0,NA,3,NA,"avila"
5114,"madrigal de las altas torres",169,4,21,26,8,39,71,37,11,22,92,7,"avila"
5115,"maello",33,2,6,7,1,6,11,1,3,7,21,1,"avila"
5116,"malpartida de corneja",4,NA,NA,2,NA,0,2,NA,NA,NA,4,NA,"avila"
5117,"mamblas",8,0,1,1,0,2,4,0,1,3,4,0,"avila"
5118,"mancera de arriba",6,NA,0,2,NA,1,3,0,0,2,3,1,"avila"
5119,"manjabalago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"avila"
5120,"marlin",0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,"avila"
5121,"martiherrero",15,1,2,4,1,3,4,0,3,1,11,0,"avila"
5122,"martinez",4,NA,NA,1,NA,2,1,NA,NA,NA,4,NA,"avila"
5123,"mediana de voltoya",6,NA,1,2,NA,1,2,NA,0,NA,5,1,"avila"
5124,"medinilla",1,NA,1,NA,NA,NA,0,NA,1,NA,0,NA,"avila"
